id	order_item_order_id	product_title_origin	product_category	hscode	thumbnail_urls	actual_weight_kg	actual_width_cm	actual_length_cm	actual_height_cm	actual_volume_m3	ai_estimated_weight_kg	ai_estimated_width_cm	ai_estimated_length_cm	ai_estimated_height_cm	ai_calculated_volume_m3	shipping_date	order_created_at
182	251026D72A39FE	[웰라] 아이미 루트 슛 헤어 무스 200ml	화장품/미용>헤어스타일링>헤어무스	3305909000	https://shop-phinf.pstatic.net/20240826_158/1724665476828GTkrT_JPEG/4799708642963913_1487039607.jpg?type=m510	0.905	37	16	26	0.015392	0.35	7.5	22	7.5	0.0012375	2025-10-29 12:55:17	2025-11-02 5:00:36
191	25102581C6C2E0	로지텍 코리아 ALTO KEYS K98M 블루투스 무선 기계식 키보드 마블축 3종 색상	디지털/가전>주변기기>키보드>무선키보드	8471601020	https://shop-phinf.pstatic.net/20250917_282/1758073520612a3aEl_JPEG/92206468778930396_6817516.jpg?type=m510|https://shop-phinf.pstatic.net/20250917_162/1758073556426DVqVK_JPEG/52187779377854295_2021326900.jpg?type=m510|https://shop-phinf.pstatic.net/20250917_174/1758073557054mgFv1_JPEG/52187780003538412_1762801326.jpg?type=m510|https://shop-phinf.pstatic.net/20250917_284/1758073557426jW9dg_JPEG/52187780381893955_1330588219.jpg?type=m510|https://shop-phinf.pstatic.net/20250917_132/1758073557774cc99p_JPEG/52187780733865026_171866262.jpg?type=m510|https://shop-phinf.pstatic.net/20250917_140/1758073558177ccGK2_JPEG/52187781101599703_553940682.jpg?type=m510|https://shop-phinf.pstatic.net/20250917_130/1758073558891TvbvE_JPEG/52187781826491616_300980599.jpg?type=m510|https://shop-phinf.pstatic.net/20250917_252/1758073559383VyB0c_JPEG/52187782316236554_389252046.jpg?type=m510	2.02	50	16	30	0.024	1.3	16	45	6	0.00432	2025-10-29 12:55:17	2025-11-01 14:00:38
186	2510251C098D94	마프라 라보코스메티카 레비타 엑스 500ml 발수 코팅 카 샴푸	생활/건강>자동차용품>세차용품>카샴푸	3707909300	https://shop-phinf.pstatic.net/20240513_31/1715567536273Lm3gm_JPEG/116703378980535837_995771746.jpg?type=m510|https://shop-phinf.pstatic.net/20240222_267/1708575539541D59RL_JPEG/109711373361415881_285318858.jpg?type=m510|https://shop-phinf.pstatic.net/20240222_187/1708575539729AjeoT_JPEG/109711373547334284_636030305.jpg?type=m510|https://shop-phinf.pstatic.net/20240222_250/17085755389595xO4O_JPEG/109711372773834959_983313455.jpg?type=m510|https://shop-phinf.pstatic.net/20240222_85/1708575539370RJnA0_JPEG/109711373188745495_1497007456.jpg?type=m510	0.82	30	15	18.5	0.008325	0.5	8	20	8	0.00128	2025-10-29 12:55:17	2025-11-01 14:00:36
189	2510133546C38B	루미너스 N 프리워시 1,000ml 엔 중성 프리워시	생활/건강>자동차용품>세차용품>카샴푸	3707909300	https://shop-phinf.pstatic.net/20250908_255/17572984577067XD4j_JPEG/72188164570664306_1149586296.jpg?type=m510	1.635	37	16	26.5	0.015688	1.2	10	10	30	0.003	2025-10-29 12:55:17	2025-11-01 14:00:34
181	2510261914BFAA	비비앙 여성 향수 EDP walnut creek green 50ml	화장품/미용>향수>여성향수	3303001000	https://shop-phinf.pstatic.net/20250121_155/1737437791078mCEPr_JPEG/55131869895877979_26268057.jpg?type=m510	0.475	24	15	17	0.00612	0.28	4.5	6	11	0.000297	2025-10-29 12:55:17	2025-11-01 14:00:34
193	2510236D049DF3	프리미엄2WAY-드라이빙킷 강아지카시트 [올리브]	홈 > 카시트 > 2-WAY >	9404900000	https://dugroo.com/web/product/big/202506/216f39d0080d7f224d65556a61382ca8.jpg	4.91	52	38	50	0.0988	2	40	45	35	0.063	2025-10-29 12:55:17	2025-11-01 8:01:20
185	251025A02675C1	(래피드트리거, 실시간 업데이트) TFG Magnetox XF 듀얼 8K 가스켓 자석축 게이밍키보드 써피, POLARIS(마그네틱축)	디지털/가전>주변기기>키보드>유선키보드	8471601020	https://shop-phinf.pstatic.net/20250313_98/1741855827172XPJ9B_JPEG/75988749090016481_2072246214.jpg?type=m510|https://shop-phinf.pstatic.net/20250210_127/17391726197042xCk8_PNG/56873809529011956_1496799384.png?type=m510	2.595	54	9	41	0.019926	2	20	50	10	0.01	2025-10-29 12:55:17	2025-11-01 8:00:26
197	251021C11D5B4D	코르티스 임시 응원봉	스타굿즈 > 보이그룹 > 응원도구 >	9505100000	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F22%2Fc206d852-f0a8-46af-9db4-63f756db4f8c?alt=media&token=55b5f6d1-e881-47c6-a817-88febbfbf9d5	0.2	30	7	21	0.00441	0.25	10	35	5	0.00175	2025-10-28 11:37:56	2025-11-01 8:00:26
199	251023FC3714D0	게이밍 기계식 키보드 사무용 저소음 적축 키보드 게임 컴퓨터 키보드 자판	디지털/가전>주변기기>키보드>유선키보드	8471601020	https://shop-phinf.pstatic.net/20231024_221/1698134435082J7xJQ_JPEG/6558483317210138_962313716.jpg?type=m510|https://shop-phinf.pstatic.net/20231024_31/1698142913244azFgj_JPEG/1516321231753430_1181748077.jpg?type=m510|https://shop-phinf.pstatic.net/20231024_106/1698142911805Txfb8_JPEG/1516319792488209_1523165876.jpg?type=m510|https://shop-phinf.pstatic.net/20231024_200/16981429122931QCdK_JPEG/1516320283110479_1385216832.jpg?type=m510|https://shop-phinf.pstatic.net/20220516_105/1652701013307aDKy8_JPEG/53836848137511207_1555013700.jpg?type=m510|https://shop-phinf.pstatic.net/20231024_170/1698142912496L9wHO_JPEG/1516320485306718_759138060.jpg?type=m510|https://shop-phinf.pstatic.net/20231024_207/1698142912700tsTqO_JPEG/1516320691200852_1485755628.jpg?type=m510|https://shop-phinf.pstatic.net/20231024_149/1698142912890U6H2G_JPEG/1516320880081408_2020066676.jpg?type=m510|https://shop-phinf.pstatic.net/20220830_75/1661866881785hFKJ6_JPEG/63002727472432339_1274759039.jpg?type=m510|https://shop-phinf.pstatic.net/20231024_162/169814291305354MDg_JPEG/1516321040295841_1839997316.jpg?type=m510	2.16	55	14	42	0.03234	1	15	5	45	0.003375	2025-10-27 12:54:34	2025-11-01 8:00:14
183	251025849110BD	다우니 섬유유연제 리필 화이트 릴리 보라색 1.6L 초고농축	생활/건강>생활용품>섬유유연제>고농축섬유유연제	3809910000	https://shop-phinf.pstatic.net/20221226_16/1672041306801nSWjs_JPEG/33002253009453167_395682222.jpg?type=m510|https://shop-phinf.pstatic.net/20221226_26/16720413042300q4hP_JPEG/33002204241737275_93452170.jpg?type=m510|https://shop-phinf.pstatic.net/20221226_285/1672041305528pJVCq_JPEG/33002219419607343_88826148.jpg?type=m510|https://shop-phinf.pstatic.net/20210909_240/1631178401302OQMvL_JPEG/38643033297126600_1140996837.jpg?type=m510	7.24	34	21	28	0.019992	1.6	10	25	10	0.0025	2025-10-29 12:55:17	2025-11-01 5:01:40
207	2510200FE802F9	Casio A1000M-1B	accessories	9114900000	https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA3MzFfMzYg%2FMDAxNzUzODk3MjE2MTUz.q1WJ9yjbauf64U2bdcw-SVwdf8XeEZyUQ3G6MlXx9-Qg.SpKJbIRsG-vcbGHVzrY_047lPJeWQ8c4Mwq-UobqQSsg.PNG%2Fa_0a2e01e9f0d840999610572d86763bf5.png	0.315	21.5	9	19	0.0036765	0.1	5	5	5	0.000125	2025-10-27 12:54:34	2025-11-01 5:00:27
206	2510215079ADE5	(10월까지만 할인)몬스타엑스 아이엠 창균 향수 팝니다.	스타굿즈 > 보이그룹 > 의류/패션잡화 >	3303001000	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F22%2F29d7c1c2-9811-4d48-9302-6d061ecc8c77?alt=media&token=6fa736d8-c1d8-4f42-ba40-5887a8317a37	0.405	21	9.5	19	0.0037905	0.5	15	20	10	0.003	2025-10-27 12:54:34	2025-11-01 5:00:11
225	251018A7463648	메가마트 농심 켈로그 운빨존많겜 번들팩 820g	가공식품 > 과자/간식 > 시리얼	1904909000	https://gdimg.gmarket.co.kr/4564724037/still/600?ver=1760603722	6.815	54	40	44	0.09504	3.35	26	38	9	0.008892	2025-10-23 11:01:39	2025-10-31 14:00:32
196	251020BB720B75	카시오 CASIO 남녀공용 전자시계 군인 군용 군입대시계 F105W F-105W-1A	브랜드 시계>브랜드 남성시계>패션시계	9114900000	https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/2781215499/B.webp?608184290	0.325	30	7	21	0.00441	0.2	10	15	7	0.00105	2025-10-28 11:37:56	2025-10-31 14:00:27
203	2510214F4BFF66	최강공룡 미니특공대 다이노엠페러	출산/육아>완구/인형>작동완구>로봇	9503003919	https://shop-phinf.pstatic.net/20251017_263/1760693776742zMDfe_JPEG/74582634509804566_450302150.jpeg?type=m510	6.88	69	25	59	0.101775	2.2	35	45	12	0.0189	2025-10-27 12:54:34	2025-10-31 14:00:11
229	251021F6AD08AB	메가마트 농심 켈로그 운빨존많겜 번들팩 820g	가공식품 > 과자/간식 > 시리얼	1904909000	https://gdimg.gmarket.co.kr/4564724037/still/600?ver=1760603722	7.625	70	33	50	0.1155	3.35	26	38	9	0.008892	2025-10-23 11:01:39	2025-10-31 14:00:11
198	251022DC343D70	스키주 마그넷 플러시 세트 도미 팝업 스키즈	스타굿즈 > 보이그룹 > 인형/피규어 >	9503003411	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F23%2Fc3a8ba87-fab8-4ed1-91fe-a0fc7d883b47?alt=media&token=52836254-c6a6-4456-82c7-e275479c1070	0.33	31	8	21	0.005208	0.5	20	25	15	0.0075	2025-10-27 12:54:34	2025-10-31 8:00:18
285	251012A42FBD7D	[브루클린웍스] 모토 캠핑 접이식 휴대용 모토체어	스포츠/레저>캠핑>캠핑가구>캠핑의자	9401699000	https://shop-phinf.pstatic.net/20250923_111/1758594088805AOqrf_JPEG/44438427781434763_1376478406.jpg?type=m510|https://shop-phinf.pstatic.net/20210817_126/1629158556571uPpSa_JPEG/30294384391971103_748823149.jpg?type=m510|https://shop-phinf.pstatic.net/20210817_300/1629158562290yGL5j_JPEG/30294397095843380_775183403.jpg?type=m510|https://shop-phinf.pstatic.net/20210817_57/1629158571765WTPTJ_JPEG/30294414453953993_1408164097.jpg?type=m510	9.55	70	41	51	0.14637	4.5	55	80	18	0.0792	2025-10-17 13:10:18	2025-10-31 8:00:16
169	2510145C6674E6	자연달램 프리미엄 동강 다슬기즙 엑기스 국산 진액 올갱이즙 액기스 100ml x 30포	식품>건강식품>건강즙/과일즙>기타건강즙/과일즙	2106909099	https://shop-phinf.pstatic.net/20210803_193/1627972464832zzLax_JPEG/29108353513396460_1805360070.jpg?type=m510|https://shop-phinf.pstatic.net/20210803_62/1627972487525dOr5s_JPEG/29108376238661434_2060122305.jpg?type=m510|https://shop-phinf.pstatic.net/20210803_121/1627972487595kfMhv_JPEG/29108376308761746_866832316.jpg?type=m510|https://shop-phinf.pstatic.net/20210803_120/16279724877393IPbw_JPEG/29108376451140192_1539174604.jpg?type=m510	9.87	41	29	33	0.039237	1.5	14	4	21	0.001176	2025-10-31 12:50:20	2025-10-31 5:17:29
